date,product_name,day_of_week,season_encoded,previous_sales,quantity_sold
2025-12-01,Mango Ice Cream,0,0,3593,3712
2025-12-02,Mango Ice Cream,1,0,3712,3818
2025-12-03,Mango Ice Cream,2,0,3818,3650
2025-12-04,Mango Ice Cream,3,0,3650,3433
2025-12-05,Mango Ice Cream,4,0,3433,3346
2025-12-06,Mango Ice Cream,5,0,3346,3428
2025-12-07,Mango Ice Cream,6,0,3428,3498
2025-12-08,Mango Ice Cream,0,0,3498,3270
2025-12-09,Mango Ice Cream,1,0,3270,3169
2025-12-10,Mango Ice Cream,2,0,3169,3455
2025-12-11,Mango Ice Cream,3,0,3455,3732
2025-12-12,Mango Ice Cream,4,0,3732,4009
2025-12-13,Mango Ice Cream,5,0,4009,3793
2025-12-14,Mango Ice Cream,6,0,3793,3916
2025-12-15,Mango Ice Cream,0,0,3916,3801
2025-12-16,Mango Ice Cream,1,0,3801,3557
2025-12-17,Mango Ice Cream,2,0,3557,3617
2025-12-18,Mango Ice Cream,3,0,3617,3486
2025-12-19,Mango Ice Cream,4,0,3486,3441
2025-12-20,Mango Ice Cream,5,0,3441,3723
2025-12-21,Mango Ice Cream,6,0,3723,3653
2025-12-22,Mango Ice Cream,0,0,3653,3384
2025-12-23,Mango Ice Cream,1,0,3384,3193
2025-12-24,Mango Ice Cream,2,0,3193,3222
2025-12-25,Mango Ice Cream,3,0,3222,3348
2025-12-26,Mango Ice Cream,4,0,3348,3640
2025-12-27,Mango Ice Cream,5,0,3640,3720
2025-12-28,Mango Ice Cream,6,0,3720,3546
2025-12-29,Mango Ice Cream,0,0,3546,3641
2025-12-30,Mango Ice Cream,1,0,3641,3792
2025-12-31,Mango Ice Cream,2,0,3792,3515
2026-01-01,Mango Ice Cream,3,0,3515,3648
2026-01-02,Mango Ice Cream,4,0,3648,3877
2026-01-03,Mango Ice Cream,5,0,3877,3800
2026-01-04,Mango Ice Cream,6,0,3800,3720
2026-01-05,Mango Ice Cream,0,0,3720,3961
2026-01-06,Mango Ice Cream,1,0,3961,4207
2026-01-07,Mango Ice Cream,2,0,4207,4589
2026-01-08,Mango Ice Cream,3,0,4589,4498
2026-01-09,Mango Ice Cream,4,0,4498,4217
2026-01-10,Mango Ice Cream,5,0,4217,4424
2026-01-11,Mango Ice Cream,6,0,4424,4842
2026-01-12,Mango Ice Cream,0,0,4842,4359
2026-01-13,Mango Ice Cream,1,0,4359,4546
2026-01-14,Mango Ice Cream,2,0,4546,4314
2026-01-15,Mango Ice Cream,3,0,4314,4462
2026-01-16,Mango Ice Cream,4,0,4462,4557
2026-01-17,Mango Ice Cream,5,0,4557,4129
2026-01-18,Mango Ice Cream,6,0,4129,3940
2026-01-19,Mango Ice Cream,0,0,3940,4331
2026-01-20,Mango Ice Cream,1,0,4331,4730
2026-01-21,Mango Ice Cream,2,0,4730,4319
2026-01-22,Mango Ice Cream,3,0,4319,4369
2026-01-23,Mango Ice Cream,4,0,4369,4617
2026-01-24,Mango Ice Cream,5,0,4617,4734
2026-01-25,Mango Ice Cream,6,0,4734,4562
2026-01-26,Mango Ice Cream,0,0,4562,4685
2026-01-27,Mango Ice Cream,1,0,4685,4677
2026-01-28,Mango Ice Cream,2,0,4677,4600
2026-01-29,Mango Ice Cream,3,0,4600,4328
2026-01-30,Mango Ice Cream,4,0,4328,4322
2026-01-31,Mango Ice Cream,5,0,4322,4249
2026-02-01,Mango Ice Cream,6,0,4249,3967
2026-02-02,Mango Ice Cream,0,0,3967,3901
2026-02-03,Mango Ice Cream,1,0,3901,4068
2026-02-04,Mango Ice Cream,2,0,4068,4294
2026-02-05,Mango Ice Cream,3,0,4294,4190
2026-02-06,Mango Ice Cream,4,0,4190,4012
2026-02-07,Mango Ice Cream,5,0,4012,3661
2026-02-08,Mango Ice Cream,6,0,3661,3525
2026-02-09,Mango Ice Cream,0,0,3525,3367
2026-02-10,Mango Ice Cream,1,0,3367,3677
2026-02-11,Mango Ice Cream,2,0,3677,3451
2026-02-12,Mango Ice Cream,3,0,3451,3481
2026-02-13,Mango Ice Cream,4,0,3481,3456
2026-02-14,Mango Ice Cream,5,0,3456,3319
2026-02-15,Mango Ice Cream,6,0,3319,3669
2026-02-16,Mango Ice Cream,0,0,3669,3605
2026-02-17,Mango Ice Cream,1,0,3605,3827
2026-02-18,Mango Ice Cream,2,0,3827,4123
2026-02-19,Mango Ice Cream,3,0,4123,4168
2026-02-20,Mango Ice Cream,4,0,4168,3872
2026-02-21,Mango Ice Cream,5,0,3872,4207
2026-02-22,Mango Ice Cream,6,0,4207,4028
2026-02-23,Mango Ice Cream,0,0,4028,3636
2026-02-24,Mango Ice Cream,1,0,3636,3983
2026-02-25,Mango Ice Cream,2,0,3983,3727
2026-02-26,Mango Ice Cream,3,0,3727,3912
2026-02-27,Mango Ice Cream,4,0,3912,3888
2026-02-28,Mango Ice Cream,5,0,3888,3953
2026-03-01,Mango Ice Cream,6,1,3953,4244
2026-03-02,Mango Ice Cream,0,1,4244,4265
2026-03-03,Mango Ice Cream,1,1,4265,3875
2026-03-04,Mango Ice Cream,2,1,3875,4230
2026-03-05,Mango Ice Cream,3,1,4230,4101
2026-03-06,Mango Ice Cream,4,1,4101,4445
2026-03-07,Mango Ice Cream,5,1,4445,4212
2026-03-08,Mango Ice Cream,6,1,4212,4418
2026-03-09,Mango Ice Cream,0,1,4418,4590
2026-03-10,Mango Ice Cream,1,1,4590,4284
2026-03-11,Mango Ice Cream,2,1,4284,4582
2026-03-12,Mango Ice Cream,3,1,4582,4452
2026-03-13,Mango Ice Cream,4,1,4452,4428
2026-03-14,Mango Ice Cream,5,1,4428,4529
2026-03-15,Mango Ice Cream,6,1,4529,4822
2025-03-16,Butterscotch Ice Cream,6,1,46,62
2025-03-17,Butterscotch Ice Cream,0,1,62,62
2025-03-18,Butterscotch Ice Cream,1,1,62,65
2025-03-19,Butterscotch Ice Cream,2,1,65,61
2025-03-20,Butterscotch Ice Cream,3,1,61,63
2025-03-21,Butterscotch Ice Cream,4,1,63,59
2025-03-22,Butterscotch Ice Cream,5,1,59,68
2025-03-23,Butterscotch Ice Cream,6,1,68,92
2025-03-24,Butterscotch Ice Cream,0,1,92,94
2025-03-25,Butterscotch Ice Cream,1,1,94,98
2025-03-26,Butterscotch Ice Cream,2,1,98,99
2025-03-27,Butterscotch Ice Cream,3,1,99,98
2025-03-28,Butterscotch Ice Cream,4,1,98,99
2025-03-29,Butterscotch Ice Cream,5,1,99,122
2025-03-30,Butterscotch Ice Cream,6,1,122,141
2025-03-31,Butterscotch Ice Cream,0,1,141,140
2025-04-01,Butterscotch Ice Cream,1,1,140,126
2025-04-02,Butterscotch Ice Cream,2,1,126,121
2025-04-03,Butterscotch Ice Cream,3,1,121,114
2025-04-04,Butterscotch Ice Cream,4,1,114,114
2025-04-05,Butterscotch Ice Cream,5,1,114,149
2025-04-06,Butterscotch Ice Cream,6,1,149,169
2025-04-07,Butterscotch Ice Cream,0,1,169,166
2025-04-08,Butterscotch Ice Cream,1,1,166,179
2025-04-09,Butterscotch Ice Cream,2,1,179,180
2025-04-10,Butterscotch Ice Cream,3,1,180,194
2025-04-11,Butterscotch Ice Cream,4,1,194,198
2025-04-12,Butterscotch Ice Cream,5,1,198,202
2025-04-13,Butterscotch Ice Cream,6,1,202,241
2025-04-14,Butterscotch Ice Cream,0,1,241,241
2025-04-15,Butterscotch Ice Cream,1,1,241,254
2025-04-16,Butterscotch Ice Cream,2,1,254,233
2025-04-17,Butterscotch Ice Cream,3,1,233,228
2025-04-18,Butterscotch Ice Cream,4,1,228,240
2025-04-19,Butterscotch Ice Cream,5,1,240,263
2025-04-20,Butterscotch Ice Cream,6,1,263,262
2025-04-21,Butterscotch Ice Cream,0,1,262,257
2025-04-22,Butterscotch Ice Cream,1,1,257,254
2025-04-23,Butterscotch Ice Cream,2,1,254,250
2025-04-24,Butterscotch Ice Cream,3,1,250,237
2025-04-25,Butterscotch Ice Cream,4,1,237,248
2025-04-26,Butterscotch Ice Cream,5,1,248,282
2025-04-27,Butterscotch Ice Cream,6,1,282,284
2025-04-28,Butterscotch Ice Cream,0,1,284,270
2025-04-29,Butterscotch Ice Cream,1,1,270,277
2025-04-30,Butterscotch Ice Cream,2,1,277,298
2025-05-01,Butterscotch Ice Cream,3,1,298,285
2025-05-02,Butterscotch Ice Cream,4,1,285,269
2025-05-03,Butterscotch Ice Cream,5,1,269,280
2025-05-04,Butterscotch Ice Cream,6,1,280,307
2025-05-05,Butterscotch Ice Cream,0,1,307,330
2025-05-06,Butterscotch Ice Cream,1,1,330,340
2025-05-07,Butterscotch Ice Cream,2,1,340,306
2025-05-08,Butterscotch Ice Cream,3,1,306,319
2025-05-09,Butterscotch Ice Cream,4,1,319,321
2025-05-10,Butterscotch Ice Cream,5,1,321,319
2025-05-11,Butterscotch Ice Cream,6,1,319,372
2025-05-12,Butterscotch Ice Cream,0,1,372,377
2025-05-13,Butterscotch Ice Cream,1,1,377,351
2025-05-14,Butterscotch Ice Cream,2,1,351,350
2025-05-15,Butterscotch Ice Cream,3,1,350,363
2025-05-16,Butterscotch Ice Cream,4,1,363,395
2025-05-17,Butterscotch Ice Cream,5,1,395,439
2025-05-18,Butterscotch Ice Cream,6,1,439,457
2025-05-19,Butterscotch Ice Cream,0,1,457,475
2025-05-20,Butterscotch Ice Cream,1,1,475,497
2025-05-21,Butterscotch Ice Cream,2,1,497,535
2025-05-22,Butterscotch Ice Cream,3,1,535,515
2025-05-23,Butterscotch Ice Cream,4,1,515,533
2025-05-24,Butterscotch Ice Cream,5,1,533,503
2025-05-25,Butterscotch Ice Cream,6,1,503,547
2025-05-26,Butterscotch Ice Cream,0,1,547,598
2025-05-27,Butterscotch Ice Cream,1,1,598,576
2025-05-28,Butterscotch Ice Cream,2,1,576,619
2025-05-29,Butterscotch Ice Cream,3,1,619,596
2025-05-30,Butterscotch Ice Cream,4,1,596,566
2025-05-31,Butterscotch Ice Cream,5,1,566,568
2025-06-01,Butterscotch Ice Cream,6,2,568,661
2025-06-02,Butterscotch Ice Cream,0,2,661,715
2025-06-03,Butterscotch Ice Cream,1,2,715,724
2025-06-04,Butterscotch Ice Cream,2,2,724,789
2025-06-05,Butterscotch Ice Cream,3,2,789,868
2025-06-06,Butterscotch Ice Cream,4,2,868,875
2025-06-07,Butterscotch Ice Cream,5,2,875,945
2025-06-08,Butterscotch Ice Cream,6,2,945,1077
2025-06-09,Butterscotch Ice Cream,0,2,1077,1205
2025-06-10,Butterscotch Ice Cream,1,2,1205,1311
2025-06-11,Butterscotch Ice Cream,2,2,1311,1410
2025-06-12,Butterscotch Ice Cream,3,2,1410,1485
2025-06-13,Butterscotch Ice Cream,4,2,1485,1624
2025-06-14,Butterscotch Ice Cream,5,2,1624,1629
2025-06-15,Butterscotch Ice Cream,6,2,1629,1829
2025-06-16,Butterscotch Ice Cream,0,2,1829,1965
2025-06-17,Butterscotch Ice Cream,1,2,1965,1968
2025-06-18,Butterscotch Ice Cream,2,2,1968,1935
2025-06-19,Butterscotch Ice Cream,3,2,1935,2118
2025-06-20,Butterscotch Ice Cream,4,2,2118,2171
2025-06-21,Butterscotch Ice Cream,5,2,2171,2439
2025-06-22,Butterscotch Ice Cream,6,2,2439,2475
2025-06-23,Butterscotch Ice Cream,0,2,2475,2713
2025-06-24,Butterscotch Ice Cream,1,2,2713,2943
2025-06-25,Butterscotch Ice Cream,2,2,2943,3097
2025-06-26,Butterscotch Ice Cream,3,2,3097,3155
2025-06-27,Butterscotch Ice Cream,4,2,3155,2992
2025-06-28,Butterscotch Ice Cream,5,2,2992,3067
2025-06-29,Butterscotch Ice Cream,6,2,3067,3051
2025-06-30,Butterscotch Ice Cream,0,2,3051,3270
2025-07-01,Butterscotch Ice Cream,1,2,3270,2996
2025-07-02,Butterscotch Ice Cream,2,2,2996,3313
2025-07-03,Butterscotch Ice Cream,3,2,3313,3472
2025-07-04,Butterscotch Ice Cream,4,2,3472,3285
2025-07-05,Butterscotch Ice Cream,5,2,3285,3211
2025-07-06,Butterscotch Ice Cream,6,2,3211,3212
2025-07-07,Butterscotch Ice Cream,0,2,3212,3283
2025-07-08,Butterscotch Ice Cream,1,2,3283,3543
2025-07-09,Butterscotch Ice Cream,2,2,3543,3819
2025-07-10,Butterscotch Ice Cream,3,2,3819,4004
2025-07-11,Butterscotch Ice Cream,4,2,4004,4313
2025-07-12,Butterscotch Ice Cream,5,2,4313,4466
2025-07-13,Butterscotch Ice Cream,6,2,4466,4441
2025-07-14,Butterscotch Ice Cream,0,2,4441,4107
2025-07-15,Butterscotch Ice Cream,1,2,4107,4365
2025-07-16,Butterscotch Ice Cream,2,2,4365,4708
2025-07-17,Butterscotch Ice Cream,3,2,4708,4410
2025-07-18,Butterscotch Ice Cream,4,2,4410,4618
2025-07-19,Butterscotch Ice Cream,5,2,4618,4360
2025-07-20,Butterscotch Ice Cream,6,2,4360,4815
2025-07-21,Butterscotch Ice Cream,0,2,4815,4638
2025-07-22,Butterscotch Ice Cream,1,2,4638,4468
2025-07-23,Butterscotch Ice Cream,2,2,4468,4674
2025-07-24,Butterscotch Ice Cream,3,2,4674,4821
2025-07-25,Butterscotch Ice Cream,4,2,4821,5098
2025-07-26,Butterscotch Ice Cream,5,2,5098,5230
2025-07-27,Butterscotch Ice Cream,6,2,5230,5172
2025-07-28,Butterscotch Ice Cream,0,2,5172,4973
2025-07-29,Butterscotch Ice Cream,1,2,4973,4634
2025-07-30,Butterscotch Ice Cream,2,2,4634,4834
2025-07-31,Butterscotch Ice Cream,3,2,4834,4527
2025-08-01,Butterscotch Ice Cream,4,2,4527,4133
2025-08-02,Butterscotch Ice Cream,5,2,4133,4552
2025-08-03,Butterscotch Ice Cream,6,2,4552,4518
2025-08-04,Butterscotch Ice Cream,0,2,4518,4233
2025-08-05,Butterscotch Ice Cream,1,2,4233,4139
2025-08-06,Butterscotch Ice Cream,2,2,4139,4491
2025-08-07,Butterscotch Ice Cream,3,2,4491,4743
2025-08-08,Butterscotch Ice Cream,4,2,4743,5218
2025-08-09,Butterscotch Ice Cream,5,2,5218,5447
2025-08-10,Butterscotch Ice Cream,6,2,5447,5748
2025-08-11,Butterscotch Ice Cream,0,2,5748,5575
2025-08-12,Butterscotch Ice Cream,1,2,5575,5463
2025-08-13,Butterscotch Ice Cream,2,2,5463,5762
2025-08-14,Butterscotch Ice Cream,3,2,5762,5971
2025-08-15,Butterscotch Ice Cream,4,2,5971,6548
2025-08-16,Butterscotch Ice Cream,5,2,6548,5944
2025-08-17,Butterscotch Ice Cream,6,2,5944,5596
2025-08-18,Butterscotch Ice Cream,0,2,5596,5442
2025-08-19,Butterscotch Ice Cream,1,2,5442,5663
2025-08-20,Butterscotch Ice Cream,2,2,5663,5565
2025-08-21,Butterscotch Ice Cream,3,2,5565,5321
2025-08-22,Butterscotch Ice Cream,4,2,5321,5840
2025-08-23,Butterscotch Ice Cream,5,2,5840,5828
2025-08-24,Butterscotch Ice Cream,6,2,5828,6233
2025-08-25,Butterscotch Ice Cream,0,2,6233,6522
2025-08-26,Butterscotch Ice Cream,1,2,6522,6686
2025-08-27,Butterscotch Ice Cream,2,2,6686,6698
2025-08-28,Butterscotch Ice Cream,3,2,6698,6546
2025-08-29,Butterscotch Ice Cream,4,2,6546,7213
2025-08-30,Butterscotch Ice Cream,5,2,7213,7085
2025-08-31,Butterscotch Ice Cream,6,2,7085,6962
2025-09-01,Butterscotch Ice Cream,0,3,6962,7231
2025-09-02,Butterscotch Ice Cream,1,3,7231,6878
2025-09-03,Butterscotch Ice Cream,2,3,6878,7533
2025-09-04,Butterscotch Ice Cream,3,3,7533,7893
2025-09-05,Butterscotch Ice Cream,4,3,7893,8065
2025-09-06,Butterscotch Ice Cream,5,3,8065,7417
2025-09-07,Butterscotch Ice Cream,6,3,7417,6977
2025-09-08,Butterscotch Ice Cream,0,3,6977,6618
2025-09-09,Butterscotch Ice Cream,1,3,6618,7009
2025-09-10,Butterscotch Ice Cream,2,3,7009,7048
2025-09-11,Butterscotch Ice Cream,3,3,7048,6618
2025-09-12,Butterscotch Ice Cream,4,3,6618,6763
2025-09-13,Butterscotch Ice Cream,5,3,6763,7040
2025-09-14,Butterscotch Ice Cream,6,3,7040,7278
2025-09-15,Butterscotch Ice Cream,0,3,7278,7767
2025-09-16,Butterscotch Ice Cream,1,3,7767,7486
2025-09-17,Butterscotch Ice Cream,2,3,7486,7684
2025-09-18,Butterscotch Ice Cream,3,3,7684,7322
2025-09-19,Butterscotch Ice Cream,4,3,7322,7334
2025-09-20,Butterscotch Ice Cream,5,3,7334,7611
2025-09-21,Butterscotch Ice Cream,6,3,7611,8290
2025-09-22,Butterscotch Ice Cream,0,3,8290,8696
2025-09-23,Butterscotch Ice Cream,1,3,8696,8815
2025-09-24,Butterscotch Ice Cream,2,3,8815,8349
2025-09-25,Butterscotch Ice Cream,3,3,8349,8874
2025-09-26,Butterscotch Ice Cream,4,3,8874,9145
2025-09-27,Butterscotch Ice Cream,5,3,9145,8962
2025-09-28,Butterscotch Ice Cream,6,3,8962,9211
2025-09-29,Butterscotch Ice Cream,0,3,9211,9068
2025-09-30,Butterscotch Ice Cream,1,3,9068,8878
2025-10-01,Butterscotch Ice Cream,2,3,8878,9730
2025-10-02,Butterscotch Ice Cream,3,3,9730,8890
2025-10-03,Butterscotch Ice Cream,4,3,8890,8382
2025-10-04,Butterscotch Ice Cream,5,3,8382,9036
2025-10-05,Butterscotch Ice Cream,6,3,9036,9283
2025-10-06,Butterscotch Ice Cream,0,3,9283,9699
2025-10-07,Butterscotch Ice Cream,1,3,9699,9946
2025-10-08,Butterscotch Ice Cream,2,3,9946,10899
2025-10-09,Butterscotch Ice Cream,3,3,10899,11532
2025-10-10,Butterscotch Ice Cream,4,3,11532,10559
2025-10-11,Butterscotch Ice Cream,5,3,10559,11275
2025-10-12,Butterscotch Ice Cream,6,3,11275,10466
2025-10-13,Butterscotch Ice Cream,0,3,10466,10309
2025-10-14,Butterscotch Ice Cream,1,3,10309,10705
2025-10-15,Butterscotch Ice Cream,2,3,10705,9820
2025-10-16,Butterscotch Ice Cream,3,3,9820,9490
2025-10-17,Butterscotch Ice Cream,4,3,9490,10143
2025-10-18,Butterscotch Ice Cream,5,3,10143,10076
2025-10-19,Butterscotch Ice Cream,6,3,10076,10203
2025-10-20,Butterscotch Ice Cream,0,3,10203,10458
2025-10-21,Butterscotch Ice Cream,1,3,10458,9512
2025-10-22,Butterscotch Ice Cream,2,3,9512,8632
2025-10-23,Butterscotch Ice Cream,3,3,8632,9303
2025-10-24,Butterscotch Ice Cream,4,3,9303,10196
2025-10-25,Butterscotch Ice Cream,5,3,10196,9272
2025-10-26,Butterscotch Ice Cream,6,3,9272,8440
2025-10-27,Butterscotch Ice Cream,0,3,8440,9051
2025-10-28,Butterscotch Ice Cream,1,3,9051,8804
2025-10-29,Butterscotch Ice Cream,2,3,8804,8165
2025-10-30,Butterscotch Ice Cream,3,3,8165,7833
2025-10-31,Butterscotch Ice Cream,4,3,7833,8470
2025-11-01,Butterscotch Ice Cream,5,3,8470,8857
2025-11-02,Butterscotch Ice Cream,6,3,8857,7992
2025-11-03,Butterscotch Ice Cream,0,3,7992,7967
2025-11-04,Butterscotch Ice Cream,1,3,7967,8263
2025-11-05,Butterscotch Ice Cream,2,3,8263,7610
2025-11-06,Butterscotch Ice Cream,3,3,7610,7005
2025-11-07,Butterscotch Ice Cream,4,3,7005,6573
2025-11-08,Butterscotch Ice Cream,5,3,6573,6440
2025-11-09,Butterscotch Ice Cream,6,3,6440,6333
2025-11-10,Butterscotch Ice Cream,0,3,6333,5961
2025-11-11,Butterscotch Ice Cream,1,3,5961,6188
2025-11-12,Butterscotch Ice Cream,2,3,6188,6510
2025-11-13,Butterscotch Ice Cream,3,3,6510,6783
2025-11-14,Butterscotch Ice Cream,4,3,6783,7230
2025-11-15,Butterscotch Ice Cream,5,3,7230,6773
2025-11-16,Butterscotch Ice Cream,6,3,6773,6580
2025-11-17,Butterscotch Ice Cream,0,3,6580,6991
2025-11-18,Butterscotch Ice Cream,1,3,6991,6556
2025-11-19,Butterscotch Ice Cream,2,3,6556,6596
2025-11-20,Butterscotch Ice Cream,3,3,6596,6048
2025-11-21,Butterscotch Ice Cream,4,3,6048,6577
2025-11-22,Butterscotch Ice Cream,5,3,6577,6865
2025-11-23,Butterscotch Ice Cream,6,3,6865,7175
2025-11-24,Butterscotch Ice Cream,0,3,7175,6657
2025-11-25,Butterscotch Ice Cream,1,3,6657,6391
2025-11-26,Butterscotch Ice Cream,2,3,6391,6278
2025-11-27,Butterscotch Ice Cream,3,3,6278,6377
2025-11-28,Butterscotch Ice Cream,4,3,6377,6160
2025-11-29,Butterscotch Ice Cream,5,3,6160,6394
2025-11-30,Butterscotch Ice Cream,6,3,6394,5885
2025-12-01,Butterscotch Ice Cream,0,0,5885,6300
2025-12-02,Butterscotch Ice Cream,1,0,6300,5938
2025-12-03,Butterscotch Ice Cream,2,0,5938,6406
2025-12-04,Butterscotch Ice Cream,3,0,6406,6365
2025-12-05,Butterscotch Ice Cream,4,0,6365,6028
2025-12-06,Butterscotch Ice Cream,5,0,6028,6068
2025-12-07,Butterscotch Ice Cream,6,0,6068,6578
2025-12-08,Butterscotch Ice Cream,0,0,6578,6387
2025-12-09,Butterscotch Ice Cream,1,0,6387,6314
2025-12-10,Butterscotch Ice Cream,2,0,6314,6148
2025-12-11,Butterscotch Ice Cream,3,0,6148,6254
2025-12-12,Butterscotch Ice Cream,4,0,6254,5960
2025-12-13,Butterscotch Ice Cream,5,0,5960,5631
2025-12-14,Butterscotch Ice Cream,6,0,5631,5959
2025-12-15,Butterscotch Ice Cream,0,0,5959,6181
2025-12-16,Butterscotch Ice Cream,1,0,6181,6341
2025-12-17,Butterscotch Ice Cream,2,0,6341,6644
2025-12-18,Butterscotch Ice Cream,3,0,6644,6937
2025-12-19,Butterscotch Ice Cream,4,0,6937,6752
2025-12-20,Butterscotch Ice Cream,5,0,6752,6941
2025-12-21,Butterscotch Ice Cream,6,0,6941,6878
2025-12-22,Butterscotch Ice Cream,0,0,6878,7308
2025-12-23,Butterscotch Ice Cream,1,0,7308,7741
2025-12-24,Butterscotch Ice Cream,2,0,7741,7478
2025-12-25,Butterscotch Ice Cream,3,0,7478,7401
2025-12-26,Butterscotch Ice Cream,4,0,7401,7307
2025-12-27,Butterscotch Ice Cream,5,0,7307,6661
2025-12-28,Butterscotch Ice Cream,6,0,6661,7128
2025-12-29,Butterscotch Ice Cream,0,0,7128,7791
2025-12-30,Butterscotch Ice Cream,1,0,7791,7361
2025-12-31,Butterscotch Ice Cream,2,0,7361,7920
2026-01-01,Butterscotch Ice Cream,3,0,7920,7201
2026-01-02,Butterscotch Ice Cream,4,0,7201,7209
2026-01-03,Butterscotch Ice Cream,5,0,7209,7052
2026-01-04,Butterscotch Ice Cream,6,0,7052,7162
2026-01-05,Butterscotch Ice Cream,0,0,7162,6735
2026-01-06,Butterscotch Ice Cream,1,0,6735,7109
2026-01-07,Butterscotch Ice Cream,2,0,7109,7401
2026-01-08,Butterscotch Ice Cream,3,0,7401,7088
2026-01-09,Butterscotch Ice Cream,4,0,7088,7732
2026-01-10,Butterscotch Ice Cream,5,0,7732,7942
2026-01-11,Butterscotch Ice Cream,6,0,7942,7425
2026-01-12,Butterscotch Ice Cream,0,0,7425,7527
2026-01-13,Butterscotch Ice Cream,1,0,7527,7455
2026-01-14,Butterscotch Ice Cream,2,0,7455,6818
2026-01-15,Butterscotch Ice Cream,3,0,6818,6324
2026-01-16,Butterscotch Ice Cream,4,0,6324,6036
2026-01-17,Butterscotch Ice Cream,5,0,6036,6610
2026-01-18,Butterscotch Ice Cream,6,0,6610,6507
2026-01-19,Butterscotch Ice Cream,0,0,6507,6258
2026-01-20,Butterscotch Ice Cream,1,0,6258,6857
2026-01-21,Butterscotch Ice Cream,2,0,6857,7106
2026-01-22,Butterscotch Ice Cream,3,0,7106,7800
2026-01-23,Butterscotch Ice Cream,4,0,7800,7797
2026-01-24,Butterscotch Ice Cream,5,0,7797,7540
2026-01-25,Butterscotch Ice Cream,6,0,7540,8238
2026-01-26,Butterscotch Ice Cream,0,0,8238,8296
2026-01-27,Butterscotch Ice Cream,1,0,8296,8593
2026-01-28,Butterscotch Ice Cream,2,0,8593,8483
2026-01-29,Butterscotch Ice Cream,3,0,8483,7808
2026-01-30,Butterscotch Ice Cream,4,0,7808,7492
2026-01-31,Butterscotch Ice Cream,5,0,7492,8212
2026-02-01,Butterscotch Ice Cream,6,0,8212,7627
2026-02-02,Butterscotch Ice Cream,0,0,7627,7553
2026-02-03,Butterscotch Ice Cream,1,0,7553,7953
2026-02-04,Butterscotch Ice Cream,2,0,7953,7979
2026-02-05,Butterscotch Ice Cream,3,0,7979,8185
2026-02-06,Butterscotch Ice Cream,4,0,8185,8783
2026-02-07,Butterscotch Ice Cream,5,0,8783,7953
2026-02-08,Butterscotch Ice Cream,6,0,7953,8193
2026-02-09,Butterscotch Ice Cream,0,0,8193,8318
2026-02-10,Butterscotch Ice Cream,1,0,8318,7596
2026-02-11,Butterscotch Ice Cream,2,0,7596,7778
2026-02-12,Butterscotch Ice Cream,3,0,7778,7920
2026-02-13,Butterscotch Ice Cream,4,0,7920,8698
2026-02-14,Butterscotch Ice Cream,5,0,8698,9380
2026-02-15,Butterscotch Ice Cream,6,0,9380,8881
2026-02-16,Butterscotch Ice Cream,0,0,8881,9194
2026-02-17,Butterscotch Ice Cream,1,0,9194,8703
2026-02-18,Butterscotch Ice Cream,2,0,8703,8376
2026-02-19,Butterscotch Ice Cream,3,0,8376,7967
2026-02-20,Butterscotch Ice Cream,4,0,7967,8467
2026-02-21,Butterscotch Ice Cream,5,0,8467,8781
2026-02-22,Butterscotch Ice Cream,6,0,8781,8254
2026-02-23,Butterscotch Ice Cream,0,0,8254,8730
2026-02-24,Butterscotch Ice Cream,1,0,8730,9510
2026-02-25,Butterscotch Ice Cream,2,0,9510,10266
2026-02-26,Butterscotch Ice Cream,3,0,10266,9968
2026-02-27,Butterscotch Ice Cream,4,0,9968,9910
2026-02-28,Butterscotch Ice Cream,5,0,9910,9214
2026-03-01,Butterscotch Ice Cream,6,1,9214,8963
2026-03-02,Butterscotch Ice Cream,0,1,8963,9038
2026-03-03,Butterscotch Ice Cream,1,1,9038,8243
2026-03-04,Butterscotch Ice Cream,2,1,8243,9014
2026-03-05,Butterscotch Ice Cream,3,1,9014,8742
2026-03-06,Butterscotch Ice Cream,4,1,8742,9323
2026-03-07,Butterscotch Ice Cream,5,1,9323,8757
2026-03-08,Butterscotch Ice Cream,6,1,8757,8797
2026-03-09,Butterscotch Ice Cream,0,1,8797,8604
2026-03-10,Butterscotch Ice Cream,1,1,8604,9076
2026-03-11,Butterscotch Ice Cream,2,1,9076,8837
2026-03-12,Butterscotch Ice Cream,3,1,8837,8518
2026-03-13,Butterscotch Ice Cream,4,1,8518,8553
2026-03-14,Butterscotch Ice Cream,5,1,8553,7908
2026-03-15,Butterscotch Ice Cream,6,1,7908,8299
2025-03-16,Pista Ice Cream,6,1,81,95
2025-03-17,Pista Ice Cream,0,1,95,97
2025-03-18,Pista Ice Cream,1,1,97,91
2025-03-19,Pista Ice Cream,2,1,91,99
2025-03-20,Pista Ice Cream,3,1,99,101
2025-03-21,Pista Ice Cream,4,1,101,92
2025-03-22,Pista Ice Cream,5,1,92,125
2025-03-23,Pista Ice Cream,6,1,125,153
2025-03-24,Pista Ice Cream,0,1,153,142
2025-03-25,Pista Ice Cream,1,1,142,152
2025-03-26,Pista Ice Cream,2,1,152,150
2025-03-27,Pista Ice Cream,3,1,150,155
2025-03-28,Pista Ice Cream,4,1,155,162
2025-03-29,Pista Ice Cream,5,1,162,189
